0.000000000000000000e+00
3.576389076846620690e-02
7.152778153693241381e-02
1.072916723053986277e-01
1.430555630738648276e-01
1.788194538423310276e-01
2.145833446107972553e-01
2.503472353792634553e-01
2.861111261477296552e-01
3.218750169161958552e-01
3.576389076846620552e-01
3.934027984531282551e-01
4.291666892215945106e-01
4.649305799900607106e-01
5.006944707585269105e-01
5.364583615269931105e-01
5.722222522954593105e-01
6.079861430639255104e-01
6.437500338323917104e-01
6.795139246008579104e-01
7.152778153693241103e-01
7.510417061377903103e-01
7.868055969062565103e-01
8.225694876747227102e-01
8.583333784431890212e-01
8.940972692116552212e-01
9.298611599801214211e-01
9.656250507485876211e-01
1.001388941517053821e+00
1.037152832285519910e+00
1.072916723053986221e+00
1.108680613822452310e+00
1.144444504590918621e+00
1.180208395359384932e+00
1.215972286127851021e+00
1.251736176896317332e+00
1.287500067664783421e+00
1.323263958433249732e+00
1.359027849201715821e+00
1.394791739970182132e+00
1.430555630738648221e+00
1.466319521507114532e+00
1.502083412275580621e+00
1.537847303044046932e+00
1.573611193812513021e+00
1.609375084580979332e+00
1.645138975349445420e+00
1.680902866117911731e+00
1.716666756886378042e+00
1.752430647654844131e+00
1.788194538423310442e+00
