0.02,0.5277295504673966
0.03,0.3523574387687945
0.05,0.21244611110044567
0.07,0.15285094431313065
0.09,0.12002641067803257
0.1,0.10863315312201201
0.12,0.09170123858620237
0.14,0.07978644584485316
0.15,0.075082936732532
0.17,0.06744543760371101
0.19,0.06154567288997676
0.21,0.056886457000317914
0.22,0.0549161655741801
0.24,0.05154431028658036
0.26,0.048784849450933136
0.27,0.04759226354946012
0.29,0.04551702072516773
0.31,0.04378875476174053
0.32,0.04303460694242999
0.34,0.04171444307685953
0.36,0.04061110297659617
0.38,0.039691496144801414
0.39,0.039292174751232714
0.41,0.038600666102117674
0.43,0.03803673766547546
0.44,0.03779772790026483
0.46,0.037397456487283064
0.48,0.03709172320485738
0.5,0.03687130974769036
0.51,0.03679067555356576
0.53,0.036684472430411605
0.55,0.036647108611212814
0.56,0.03665276182663494
0.58,0.03671026273699782
0.6,0.036826609722667734
0.62,0.03699908398712642
0.63,0.03710567912190326
0.65,0.037358487256507505
0.67,0.0376629878836037
0.68,0.037834295511548
0.7,0.038214576901586465
0.72,0.038644731879613856
0.73,0.03887845591797215
0.75,0.039383247080281895
0.77,0.039938097371017584
0.79,0.04054355692240599
0.8,0.04086550524085547
0.82,0.04154844980539732
0.84,0.04228444138482094
0.85,0.042672751505790564
0.87,0.04349096570242856
0.89,0.04436608650450517
0.91,0.04530004419593296
0.92,0.04578975051452919
0.94,0.04681606740478058
0.96,0.04790702094793741
0.97,0.04847757715673344
0.99,0.049670658780235626
1.01,0.05093562331314014
1.03,0.05227579865837916
1.04,0.05297520100341241
1.06,0.054435002997983685
1.08,0.05597949569434361
1.09,0.056784829399723645
1.11,0.058464493211562364
1.13,0.06024014480573698
1.15,0.06211686513284498
1.16,0.06309480846013733
1.18,0.06513342507395513
1.2,0.06728737882175573
1.21,0.06840958747900859
1.23,0.07074865872462385
1.25,0.07321984536287197
1.26,0.07450730718810143
1.28,0.07719088514826941
1.3,0.08002626788046793
1.32,0.08302225125742599
1.33,0.08458337360757193
1.35,0.08783802212306942
1.37,0.09127786720313288
1.38,0.09307064360472238
1.4,0.0968091033816446
1.42,0.1007615877277111
1.44,0.10494097420062778
1.45,0.10712001018504429
1.47,0.11166576492250432
1.49,0.1164744506554628
1.5,0.11898238453411805
1.52,0.1242159943206918
1.54,0.12975482271135266
1.56,0.13561778486696904
1.57,0.13867707012101937
1.59,0.1450644860951843
1.61,0.15182904562918872
1.62,0.15536011114122694
1.64,0.16273539223704492
1.66,0.1705502049417881
1.67,0.17463110167789697
1.69,0.1831582359358192
1.71,0.19219843070198026
1.73,0.2017846788667731
1.74,0.20679350002296606
1.76,0.21726570513757476
1.78,0.22837675414032915
1.79,0.2341847660792647
1.81,0.2463331784674112
1.83,0.25923022994117256
1.85,0.272925330655761
1.86,0.2800885392427343
1.88,0.2950810800037869
1.9,0.31101108425042767
1.91,0.3193471076287753
1.93,0.3368025829110893
1.95,0.35536129354177276
1.97,0.37509811047308383
1.98,0.38543319203838416
2.,0.40708965221402943
2.02,0.43013632820728903
2.03,0.4422107366894461
2.05,0.4675250431039087
2.07,0.49448334063413374
2.09,0.5232007813322339
2.1,0.5382575475140822
2.12,0.5698490325585238
2.14,0.6035276319329568
2.15,0.6211958207900368
2.17,0.6582887354296395
2.19,0.697864472704681
2.2,0.7186393229809344
2.22,0.7622826774171637
2.24,0.8088884923113728
2.26,0.8586766370783693
2.27,0.8848377602138228
2.29,0.9398522759961336
2.31,0.9986830994496394
2.32,1.0296200744579094
2.34,1.0947318744772683
2.36,1.1644406664587368
2.38,1.2391089840984233
2.39,1.2784253593354908
2.41,1.3612874577599037
2.43,1.4501716765551529
2.44,1.4970262230265745
2.46,1.595895556756137
2.48,1.70213283628872
2.5,1.8163778831423498
2.51,1.8767223106879278
2.53,2.0043361843459637
2.55,2.1418907858190748
