0.02,"Around[0.0460957878644849, 0.09590562905908223]"
0.03,"Around[0.17582331710494525, 0.06569331603116273]"
0.05,"Around[0.1555628152743563, 0.07062097410413527]"
0.07,"Around[0.0817822395295674, 0.09356469311399263]"
0.09,"Around[0.030494022842763202, 0.0929518638954004]"
0.1,"Around[0.13156763081286088, 0.07816728708384639]"
0.12,"Around[0.1510844816995549, 0.07195501869402314]"
0.14,"Around[0.1463701746108168, 0.07339979581388117]"
0.15,"Around[0.24465977553302354, 0.05313191735327128]"
0.17,"Around[0.21873937749764436, 0.05714076413021226]"
0.19,"Around[0.2096758689915905, 0.05873917103264207]"
0.21,"Around[0.20405567667035437, 0.05978500902751258]"
0.22,"Around[0.29040683688920127, 0.047761505302302644]"
0.24,"Around[0.1961252763370865, 0.061333776118340434]"
0.26,"Around[0.3358426033877844, 0.044034834503358884]"
0.27,"Around[0.2691143722962801, 0.050023489899334354]"
0.29,"Around[0.22452815130958526, 0.05617516143779012]"
0.31,"Around[0.35335246367541623, 0.042909978555037816]"
0.32,"Around[0.3290793866330892, 0.04450947281413335]"
0.34,"Around[0.33487833188656935, 0.04410099949557945]"
0.36,"Around[0.35556026060854923, 0.04277837691842691]"
0.38,"Around[0.3598089823399877, 0.04253155619523364]"
0.39,"Around[0.3669073181634409, 0.042137527393250954]"
0.41,"Around[0.42488616851618216, 0.03966036290935539]"
0.43,"Around[0.39885060333585626, 0.04062273094893423]"
0.44,"Around[0.3933403806963346, 0.04085599383750823]"
0.46,"Around[0.4246416645306911, 0.03966838768037124]"
0.48,"Around[0.49374625828202945, 0.03804910354390738]"
0.5,"Around[0.4686723633564362, 0.03849703387157904]"
0.51,"Around[0.49900968300636483, 0.03797297151125421]"
0.53,"Around[0.589104013373566, 0.03749001816527738]"
0.55,"Around[0.5428537325067802, 0.03755596198911855]"
0.56,"Around[0.5231035410905974, 0.03769762569834791]"
0.58,"Around[0.5187156248354357, 0.037739133444653045]"
0.6,"Around[0.5598135291408769, 0.0374902932435605]"
0.62,"Around[0.6285507290401446, 0.03769884815915562]"
0.63,"Around[0.6844656042934791, 0.03837053926718374]"
0.65,"Around[0.6133958143952959, 0.037591505964531306]"
0.67,"Around[0.6264993879199647, 0.037682392491763486]"
0.68,"Around[0.6423189439978307, 0.03782464127561538]"
0.7,"Around[0.6298891912587559, 0.037709906746438086]"
0.72,"Around[0.7217687983493349, 0.0390483760634576]"
0.73,"Around[0.71925991366239, 0.038997174994328906]"
0.75,"Around[0.6772939613461854, 0.03826093537594955]"
0.77,"Around[0.7843691192594756, 0.04058542196120356]"
0.79,"Around[0.8204949120473184, 0.04170091617557087]"
0.8,"Around[0.8955711663073055, 0.0445764654617822]"
0.82,"Around[0.8873522186245992, 0.04422351832916294]"
0.84,"Around[0.8703555191540266, 0.043524083217470075]"
0.85,"Around[0.9499307894652159, 0.04716214747900506]"
0.87,"Around[0.8253058525827249, 0.04186231251609871]"
0.89,"Around[0.8788256950648063, 0.04386755094961688]"
0.91,"Around[0.8101195227192761, 0.04136319995098764]"
0.92,"Around[0.9157589960342108, 0.045485054851352756]"
0.94,"Around[0.9296290869121957, 0.04614416274127221]"
0.96,"Around[0.919710770135496, 0.04566989049621478]"
0.97,"Around[0.9402613817972317, 0.04666928600476414]"
0.99,"Around[0.9785195050602612, 0.04870712463161434]"
1.01,"Around[0.9820846933700066, 0.04890913191995994]"
1.03,"Around[1.0392850237711073, 0.05245544016231585]"
1.04,"Around[0.9932134292674251, 0.049553580670600804]"
1.06,"Around[0.9914112912336398, 0.04944778104673088]"
1.08,"Around[1.1468927031890128, 0.06088928913275979]"
1.09,"Around[1.182617806495777, 0.06428841868663573]"
1.11,"Around[1.1071905172383607, 0.0574832532906542]"
1.13,"Around[1.1794257906352474, 0.06397097257034501]"
1.15,"Around[1.0491476553256829, 0.0531275814161335]"
1.16,"Around[1.161988158754618, 0.06228498125681264]"
1.18,"Around[1.2324442462110328, 0.06960907361314346]"
1.2,"Around[1.271203483588062, 0.07427920436415329]"
1.21,"Around[1.1068400882084073, 0.05745478421843231]"
1.23,"Around[1.177034480931289, 0.06373496719183568]"
