0.77,"Around[0.7936604778549111, 0.09884508510666756]"
0.79,"Around[0.7000971050879087, 0.10147256088519896]"
0.8,"Around[0.7381811660456558, 0.10013103908914324]"
0.82,"Around[0.7359647624010233, 0.1001982651265889]"
0.84,"Around[0.7507561324482693, 0.09977367520840211]"
0.85,"Around[0.71221622468113, 0.10100159901601675]"
0.87,"Around[0.8015650991856411, 0.09872017637256868]"
0.89,"Around[0.8682482490496967, 0.09818344506188195]"
0.91,"Around[0.9548314951372983, 0.09871551521039339]"
0.92,"Around[1.038266010578291, 0.10037693413568098]"
0.94,"Around[0.8826510753854389, 0.09818085142818356]"
0.96,"Around[0.7656661935356146, 0.09940136148530024]"
0.97,"Around[0.9614932490188443, 0.09880854150684588]"
0.99,"Around[0.8126995951713145, 0.09856727473894938]"
1.01,"Around[1.0634556892984255, 0.10108324905554116]"
1.03,"Around[1.1557322144924453, 0.10444399904467684]"
1.04,"Around[1.2073712975337234, 0.10684561830982126]"
1.06,"Around[0.9667897037035753, 0.09888755259380094]"
1.08,"Around[0.906834850226975, 0.09826060254242425]"
1.09,"Around[1.0794808044308752, 0.10158031547984717]"
1.11,"Around[0.9935446349855204, 0.09935390828831334]"
1.13,"Around[1.1393155909881054, 0.1037584853169512]"
1.15,"Around[0.8791158429074188, 0.0981779623419298]"
1.16,"Around[1.0821583218960404, 0.1016669509210465]"
1.18,"Around[1.1600181315909066, 0.10462916645209419]"
1.2,"Around[1.0098352968901598, 0.09969181462826048]"
1.21,"Around[1.1102317616489055, 0.10263666440166509]"
1.23,"Around[1.2314157765771716, 0.10809109298859229]"
1.25,"Around[1.1723553657316779, 0.10517648633172354]"
1.26,"Around[1.078155744586008, 0.10153781798851332]"
1.28,"Around[1.2455865328562863, 0.1088632082513353]"
1.3,"Around[1.134573729659153, 0.10356748323049891]"
1.32,"Around[1.557498336107772, 0.13354532935582358]"
1.33,"Around[1.2987617876773458, 0.1120150771188053]"
1.35,"Around[1.1832990774847596, 0.10567975628139814]"
1.37,"Around[1.0967974849403632, 0.1021586845081346]"
1.38,"Around[1.2344681805226765, 0.10825501826201384]"
1.4,"Around[1.349492362065476, 0.1154042450585022]"
1.42,"Around[1.4754867833278364, 0.1255297328836527]"
1.44,"Around[1.4151532970403597, 0.12036674258580041]"
1.45,"Around[1.5778119958289674, 0.13572040271186883]"
1.47,"Around[1.5227451129204748, 0.13000228350661758]"
1.49,"Around[1.3776444447305205, 0.11745067022991276]"
1.5,"Around[1.5617549428033322, 0.13399462319968172]"
1.52,"Around[1.4432364454523883, 0.12269583869160998]"
1.54,"Around[1.7331376832199648, 0.1551630843177591]"
1.56,"Around[1.1022329069082897, 0.10234900027277753]"
1.57,"Around[1.3328816904373328, 0.11425271390623513]"
1.59,"Around[1.5524097974610933, 0.1330126691632445]"
1.61,"Around[1.6088960857466625, 0.13920334832034564]"
1.62,"Around[1.5753429441576865, 0.13545183173676587]"
1.64,"Around[1.601986108260732, 0.13841258372108292]"
1.66,"Around[1.648307579880136, 0.14390019764563292]"
1.67,"Around[1.5621393063125413, 0.13403536631574753]"
1.69,"Around[1.6296018444018299, 0.1416308161362934]"
1.71,"Around[1.5304196299750203, 0.13076573726558074]"
1.73,"Around[1.7918002157825788, 0.16396960007698033]"
1.74,"Around[1.8376950395329663, 0.17150711417892445]"
1.76,"Around[1.6719696391668049, 0.14687817090040647]"
1.78,"Around[1.9344753422283234, 0.18952081628784154]"
1.79,"Around[1.6837451181291345, 0.14840609623221435]"
1.81,"Around[1.94952244618338, 0.19260850079043362]"
1.83,"Around[1.6250103327522045, 0.14108493413291154]"
1.85,"Around[1.9245497966912095, 0.187528930043624]"
1.86,"Around[1.8905995023089108, 0.18097429202787507]"
1.88,"Around[1.650624244872459, 0.14418642202182375]"
1.9,"Around[1.7404580085140517, 0.1562141965226064]"
1.91,"Around[2.0475478467914234, 0.21492267841165696]"
1.93,"Around[2.6080948191807964, 0.4941435409328482]"
1.95,"Around[1.838420407494938, 0.17163109760874262]"
1.97,"Around[1.8544610891355202, 0.17441342833153878]"
1.98,"Around[2.1759661401936374, 0.2511764239117324]"
2,"Around[2.1503361992841525, 0.2431905338333425]"
2.02,"Around[1.8986316095891143, 0.1824898280937449]"
2.03,"Around[1.954478578577574, 0.193643826897238]"
2.05,"Around[1.7898398060966103, 0.16366072910569687]"
2.07,"Around[2.1493164698620957, 0.24288126502049576]"
2.09,"Around[1.9609477272365838, 0.19500912161330977]"
2.1,"Around[1.784276002280888, 0.16278981480107413]"
2.12,"Around[2.1938020482607437, 0.2569849997153968]"
2.14,"Around[2.35536896739085, 0.321211124009199]"
2.15,"Around[2.0774324200314522, 0.22257259073277014]"
2.17,"Around[3.141592374376267, 0.7813863651435784]"
2.19,"Around[2.24057139881195, 0.273284993258575]"
2.2,"Around[2.521432129519202, 0.42000926231619345]"
2.22,"Around[2.013473439919053, 0.20670730408193935]"
2.24,"Around[2.4756353316807833, 0.38814398426560065]"
2.26,"Around[3.1415758185216034, 1.9507446657347491]"
2.27,"Around[2.6888198402375427, 0.5864971713273457]"
2.29,"Around[2.2839863211078253, 0.2899592684617984]"
2.31,"Around[2.5457786294903038, 0.4388066848900738]"
2.32,"Around[2.5466706999133035, 0.4395225025913132]"
2.34,"Around[2.0348234084856816, 0.21179375544004855]"
2.36,"Around[2.4905684162450448, 0.398073106478762]"
2.38,"Around[2.0527075940381, 0.21621292635237754]"
2.39,"Around[2.165856667767971, 0.24797684687101237]"
2.41,"Around[3.1415925238664104, 0.831475582744861]"
2.43,"Around[3.1415928631720123, 0.6131785099867209]"
2.44,"Around[2.554776831220728, 0.4461215418467788]"
2.46,"Around[2.8387802290914395, 0.8719530389884651]"
2.48,"Around[2.5224238601133573, 0.4207479748942468]"
2.5,"Around[3.141593364851426, 0.7218147183545459]"
2.51,"Around[2.41908211789266, 0.35404955328888243]"
2.53,"Around[3.1415924279868688, 0.5758452995113047]"
2.55,"Around[3.1415929344707294, 0.49443659132495865]"
