0.02,"Around[-9.456131495979587*^-9, 0.017606763056036347]"
0.03,"Around[0.0730032433026145, 0.018062612906287783]"
0.05,"Around[-0.04692004713449751, 0.018641160379413914]"
0.07,"Around[3.791523265293097*^-9, 0.0183024511759541]"
0.09,"Around[0.054210296019224294, 0.018514762264607538]"
0.1,"Around[0.06986810688363283, 0.018151235538107047]"
0.12,"Around[0.12612412557814198, 0.015892660633960963]"
0.14,"Around[0.1261812682894808, 0.01588990720905369]"
0.15,"Around[0.15914969544042304, 0.014328413055030045]"
0.17,"Around[0.18141748510588981, 0.013401371811128193]"
0.19,"Around[0.205310717656172, 0.012590508235284362]"
0.21,"Around[0.2072826980732466, 0.012532685903768354]"
0.22,"Around[0.23705472543815562, 0.011824232317252218]"
0.24,"Around[0.25440083019994847, 0.011544512900907944]"
0.26,"Around[0.23968691596418665, 0.011775818258369788]"
0.27,"Around[0.275479267902581, 0.011320978133222307]"
0.29,"Around[0.29834539060639653, 0.011206025175635929]"
0.31,"Around[0.3304951125846565, 0.011239455245918762]"
0.32,"Around[0.3497443806501709, 0.01135757300141407]"
0.34,"Around[0.3304123101720091, 0.0112391002613287]"
0.36,"Around[0.34940887376992125, 0.01135491610697492]"
0.38,"Around[0.3971016401412195, 0.011941024350168476]"
0.39,"Around[0.3952777512695206, 0.011910852197620368]"
0.41,"Around[0.44325468565196846, 0.012922772725482494]"
0.43,"Around[0.4418924386694373, 0.012887464772047892]"
0.44,"Around[0.4530916069906087, 0.013190039135986178]"
0.46,"Around[0.4970804742236046, 0.01467538490885753]"
0.48,"Around[0.5043152903649496, 0.014970430043084423]"
0.5,"Around[0.501447003888343, 0.014851575673673992]"
0.51,"Around[0.5270903163864619, 0.016007800945597554]"
0.53,"Around[0.541850611010527, 0.016777435468432026]"
0.55,"Around[0.5376302478232438, 0.01654894033781388]"
0.56,"Around[0.5477868730732398, 0.017110858081589173]"
0.58,"Around[0.575970383230764, 0.018905948444941655]"
0.6,"Around[0.60949246880743, 0.021594485922227204]"
0.62,"Around[0.6418139364404635, 0.02495090219724212]"
0.63,"Around[0.6798265943697187, 0.03028577778514154]"
0.65,"Around[0.844030830929196, 0.09328400805666129]"
0.67,"Around[0.6703569046017964, 0.028781759231309056]"
0.68,"Around[0.6481988498405071, 0.025726962674999226]"
0.7,"Around[0.6370857627181098, 0.024402653103579152]"
0.72,"Around[0.9016461317125968, 0.1029617773029176]"
0.73,"Around[0.7718474499084972, 0.055395184667427586]"
0.75,"Around[0.8967899748559889, 0.10359023495055378]"
0.77,"Around[0.9261747749582866, 0.0978245019120699]"
0.79,"Around[0.8889895654567572, 0.10415902966376615]"
0.8,"Around[0.8460020860818785, 0.09423749907618983]"
0.82,"Around[0.7675016541242384, 0.05360046827673778]"
0.84,"Around[0.6648803483087425, 0.027969732093365687]"
0.85,"Around[0.6710473470692683, 0.02888703485844447]"
0.87,"Around[0.9742783456348278, 0.08681426467061153]"
0.89,"Around[1.0627194084876692, 0.0792618303190003]"
0.91,"Around[0.9697652225005443, 0.08767272118253756]"
0.92,"Around[0.9697419553872003, 0.08767727346792284]"
0.94,"Around[1.021921660861401, 0.0806888721216213]"
0.96,"Around[0.9429043770286217, 0.09366560036899245]"
0.97,"Around[1.0210111249001819, 0.08075785160493038]"
0.99,"Around[1.0595339619975266, 0.07926386741740288]"
1.01,"Around[1.21, 0.08708110476288601]"
1.03,"Around[1.1419016542963505, 0.08424675558887244]"
1.04,"Around[1.0725589797079946, 0.07936297181558168]"
1.06,"Around[1.2249047330727876, 0.09894829493694174]"
1.08,"Around[1.1195341167387214, 0.08191561584248493]"
1.09,"Around[1.2427889396920013, 0.10342085883738597]"
1.11,"Around[1.1380532843287197, 0.08379643719205195]"
1.13,"Around[1.2444426914066147, 0.10385952306054695]"
1.15,"Around[1.2164014106024235, 0.09699174113476218]"
1.16,"Around[1.3467705555274527, 0.14040894076047009]"
1.18,"Around[1.178620304760432, 0.08956333742666814]"
1.2,"Around[1.3555760992818673, 0.14454168895632952]"
1.21,"Around[1.41, 0.16073995101681582]"
1.23,"Around[1.43, 0.16731402098144282]"
1.25,"Around[1.3611596111179525, 0.1472556013420861]"
1.26,"Around[1.46, 0.17345463891883894]"
1.28,"Around[1.2203920676711362, 0.09789657009509244]"
1.3,"Around[1.3109273164936246, 0.1253318558178085]"
1.32,"Around[1.2507699896946833, 0.10557795661634013]"
1.33,"Around[1.4046426336478983, 0.1710659052613858]"
1.35,"Around[1.3189690762694393, 0.12848176818417326]"
1.37,"Around[1.2327585755885964, 0.10085191753788952]"
1.38,"Around[1.18, 0.1006101240228845]"
1.4,"Around[1.367857510812464, 0.15060938739009697]"
1.42,"Around[1.2818320603163382, 0.11497435705334295]"
1.44,"Around[1.3242238067123697, 0.13061071866376167]"
1.45,"Around[1.65, 0.4274743871845448]"
1.47,"Around[1.3085983686840683, 0.12444359313522718]"
1.49,"Around[1.5301776974794217, 0.27346618510342185]"
1.5,"Around[1.581646111620722, 0.3344947138469963]"
1.52,"Around[1.32, 0.13231299624454643]"
1.54,"Around[1.3832378805242775, 0.1587310728438796]"
1.56,"Around[1.5761961181283033, 0.3273954206976919]"
1.57,"Around[1.37, 0.18220706606588244]"
1.59,"Around[1.3900000000000001, 0.1777089986787781]"
1.61,"Around[1.4100000000000001, 0.3663984367420048]"
1.62,"Around[1.4200000000000002, 0.1882687866411223]"
1.64,"Around[1.44, 0. + 0.6680061287085969*I]"
1.66,"Around[1.46, 0. + 0.2609680875906909*I]"
1.67,"Around[1.47, 0.27487844811846784]"
1.69,"Around[1.5894566482244565, 0.3449494961829046]"
1.71,"Around[1.6979827689301366, 0.5289734978352487]"
1.73,"Around[1.53, 0. + 0.4991659719470753*I]"
1.74,"Around[1.54, 0.8065012921140957]"
1.76,"Around[1.56, 0.6446138125366861]"
1.78,"Around[1.58, 0.36998889989389155]"
1.79,"Around[1.99, 0.9629463174780076]"
1.81,"Around[1.61, 0. + 1.755645024726333*I]"
1.83,"Around[1.6300000000000001, 0. + 0.5836110151811709*I]"
1.85,"Around[1.6500000000000001, 0. + 1.7730828932324754*I]"
1.86,"Around[1.6600000000000001, 0. + 0.768450837455713*I]"
1.88,"Around[1.7237614311159535, 0.5847753726910087]"
1.9,"Around[1.7, 0. + 0.47198579909038063*I]"
1.91,"Around[2.11, 0.9554796964009868]"
1.93,"Around[1.73, 4.221727761100553]"
1.95,"Around[2.15, 0.7206537613981184]"
1.97,"Around[1.77, 0. + 0.28938565747254913*I]"
1.98,"Around[1.78, 3.445562202685045]"
2.,"Around[2.155396136018732, 2.446545819000713]"
2.02,"Around[1.82, 0. + 0.5993023332553955*I]"
2.03,"Around[1.8299999999999998, 0. + 0.8038643900181608*I]"
2.05,"Around[1.8499999999999999, 0. + 0.7959134375144628*I]"
2.07,"Around[2.27, 1.0328140174535734]"
2.09,"Around[2.29, 1.561606325250597]"
2.1,"Around[1.9000000000000001, 0. + 0.5577746117932869*I]"
2.12,"Around[1.9200000000000002, 0. + 1.056854022717716*I]"
2.14,"Around[1.9400000000000002, 1.7087991111741205]"
2.15,"Around[1.95, 0. + 1.0180362065702946*I]"
2.17,"Around[1.97, 0. + 1.3934573459386483*I]"
2.19,"Around[1.99, 0. + 0.5902069738541492*I]"
2.2,"Around[2., 0. + 0.7390771355069189*I]"
2.22,"Around[2.02, 2.0203250035019487]"
2.24,"Around[2.04, 2.099736152520228]"
2.26,"Around[2.46, 1.1226012483303056]"
2.27,"Around[2.47, 1.1358483829292663]"
2.29,"Around[2.49, 1.2006463673972891]"
2.31,"Around[2.5100000000000002, 2.0940610539312643]"
2.32,"Around[2.1199999999999997, 0. + 1.2692832650054897*I]"
2.34,"Around[2.54, 1.1666908856600933]"
2.36,"Around[2.56, 1.3183567708483837]"
2.38,"Around[2.1799999999999997, 0. + 1.7347982437147762*I]"
2.39,"Around[2.2248385500724535, 2.9324178757430577]"
2.41,"Around[2.21, 0. + 0.7121168166519298*I]"
2.43,"Around[2.23, 0. + 4.360578967536817*I]"
2.44,"Around[2.64, 1.5245454074332596]"
2.46,"Around[2.66, 2.5579564354958344]"
2.48,"Around[2.68, 1.3076515485657398]"
2.5,"Around[2.7, 2.171476567393562]"
2.51,"Around[2.71, 5.179052464906858]"
2.53,"Around[2.3299999999999996, 0. + 22.67801898249458*I]"
2.55,"Around[2.75, 1.7669830936667708]"
